REGN	PLAN	NUM_SC	ITOGO	A_P	DT
1326	Â	90902	20994349.0	1	2013-01-01
1326	Â	90907	134846.0	1	2013-01-01
1326	Â	91003	0.0	2	2013-01-01
1326	Â	91101	3112.0	1	2013-01-01
1326	Â	91102	140.0	1	2013-01-01
1326	Â	91104	382.0	1	2013-01-01
1326	Â	91202	972.0	1	2013-01-01
1326	Â	91203	619.0	1	2013-01-01
1326	Â	91207	9.0	1	2013-01-01
1326	Â	91219	10590.0	1	2013-01-01
1326	Â	91220	2822.0	1	2013-01-01
1326	Â	91311	42872759.0	2	2013-01-01
1326	Â	91312	689257885.0	2	2013-01-01
1326	Â	91314	15231809.0	2	2013-01-01
1326	Â	91315	245239989.0	2	2013-01-01
1326	Â	91316	48079611.0	2	2013-01-01
1326	Â	91317	433678257.0	2	2013-01-01
1326	Â	91412	5064635.0	1	2013-01-01
1326	Â	91414	2437352829.0	1	2013-01-01
1326	Â	91416	1200686.0	1	2013-01-01
1326	Â	91417	29480580.0	1	2013-01-01
1326	Â	91418	47004686.0	1	2013-01-01
1326	Â	91501	374718.0	1	2013-01-01
1326	Â	91502	5.0	1	2013-01-01
1326	Â	91507	4915123.0	2	2013-01-01
1326	Â	91508	785.0	2	2013-01-01
1326	Â	91603	357.0	1	2013-01-01
1326	Â	91604	1465156.0	1	2013-01-01
1326	Â	91704	105705.0	1	2013-01-01
1326	Â	91802	2096050.0	1	2013-01-01
1326	Â	91803	483066.0	1	2013-01-01
1326	Ã	93001	1979654.0	1	2013-01-01
1326	Ã	93002	21681563.0	1	2013-01-01
1326	Ã	93101	0.0	1	2013-01-01
1326	Ã	93201	0.0	1	2013-01-01
1326	Ã	93202	2312776.0	1	2013-01-01
1326	Ã	93301	0.0	1	2013-01-01
1326	Ã	93302	1536836.0	1	2013-01-01
1326	Ã	93303	105901780.0	1	2013-01-01
1326	Ã	93304	6704850.0	1	2013-01-01
1326	Ã	93305	3233509.0	1	2013-01-01
1326	Ã	93306	0.0	1	2013-01-01
1326	Ã	93307	6781195.0	1	2013-01-01
1326	Ã	93308	159060813.0	1	2013-01-01
1326	Ã	93309	8697625.0	1	2013-01-01
1326	Ã	93310	8817701.0	1	2013-01-01
1326	Ã	93401	0.0	1	2013-01-01
1326	Ã	93411	17417.0	1	2013-01-01
1326	Ã	93501	0.0	1	2013-01-01
1326	Ã	93502	0.0	1	2013-01-01
1326	Ã	93506	0.0	1	2013-01-01
1326	Ã	93507	0.0	1	2013-01-01
1326	Ã	93508	0.0	1	2013-01-01
1326	Ã	93801	1072416.0	1	2013-01-01
1326	Ã	93802	563.0	1	2013-01-01
1326	Ã	93803	6747.0	1	2013-01-01
1326	Ã	96001	1979796.0	2	2013-01-01
1326	Ã	96002	24019746.0	2	2013-01-01
1326	Ã	96101	0.0	2	2013-01-01
1326	Ã	96201	0.0	2	2013-01-01
1326	Ã	96202	0.0	2	2013-01-01
1326	Ã	96301	0.0	2	2013-01-01
1326	Ã	96302	1539092.0	2	2013-01-01
1326	Ã	96303	99386186.0	2	2013-01-01
1326	Ã	96304	6674268.0	2	2013-01-01
1326	Ã	96305	3111363.0	2	2013-01-01
1326	Ã	96306	0.0	2	2013-01-01
1326	Ã	96307	6795062.0	2	2013-01-01
1326	Ã	96308	158883454.0	2	2013-01-01
1326	Ã	96309	8637806.0	2	2013-01-01
1326	Ã	96310	6474438.0	2	2013-01-01
1326	Ã	96311	17980.0	2	2013-01-01
1326	Ã	96401	0.0	2	2013-01-01
1326	Ã	96402	0.0	2	2013-01-01
1326	Ã	96501	0.0	2	2013-01-01
1326	Ã	96502	0.0	2	2013-01-01
1326	Ã	96503	6634635.0	2	2013-01-01
1326	Ã	96506	0.0	2	2013-01-01
1326	Ã	96507	0.0	2	2013-01-01
1326	Ã	96508	0.0	2	2013-01-01
1326	Ã	96510	2477468.0	2	2013-01-01
1326	Ã	96801	1174151.0	2	2013-01-01
1326	Ã	96802	0.0	2	2013-01-01
1326	Ã	96803	0.0	2	2013-01-01
1326	Ä	98000	1425.0	1	2013-01-01
1326	Ä	98010	82399749720.9342	1	2013-01-01
1326	Ä	98015	0.0	1	2013-01-01
1326	Ä	98020	20.0	1	2013-01-01
1326	Ä	98030	0.0	1	2013-01-01
1326	Ä	98035	0.0	1	2013-01-01
1326	Ä	98040	4389397149.54	2	2013-01-01
1326	Ä	98050	950579721.0	2	2013-01-01
1326	Ä	98053	0.0	2	2013-01-01
1326	Ä	98055	6425845.0	2	2013-01-01
1326	Ä	98060	154594.0	2	2013-01-01
1326	Ä	98065	0.0	2	2013-01-01
1326	Ä	98070	77052657239.3942	2	2013-01-01
1326	Ä	98080	0.0	2	2013-01-01
1326	Ä	98090	536617.0	2	2013-01-01
1326	Â	99998	1479276218.0	1	2013-01-01
1326	Â	99999	2587240224.0	2	2013-01-01
1720	À	10207	75000.0	2	2013-01-01
1720	À	10601	330501.0	2	2013-01-01
1720	À	10602	2190.0	2	2013-01-01
1720	À	10603	159.0	2	2013-01-01
1720	À	10605	3599.0	1	2013-01-01
1720	À	10701	75000.0	2	2013-01-01
1720	À	10801	136365.0	2	2013-01-01
1720	À	20202	137293.0	1	2013-01-01
1720	À	20208	81684.0	1	2013-01-01
1720	À	20209	31532.0	1	2013-01-01
1720	À	30102	293259.0	1	2013-01-01
1720	À	30109	61.0	2	2013-01-01
1720	À	30110	11313.0	1	2013-01-01
1720	À	30114	58948.0	1	2013-01-01
1720	À	30202	63738.0	1	2013-01-01
1720	À	30204	2274.0	1	2013-01-01
1720	À	30220	61.0	2	2013-01-01
1720	À	30222	34.0	2	2013-01-01
1720	À	30232	170.0	2	2013-01-01
1720	À	30233	92.0	1	2013-01-01
1720	À	30301	1180139.0	2	2013-01-01
1720	À	30302	1180139.0	1	2013-01-01
1720	À	31901	920000.0	1	2013-01-01
1720	À	32201	456.0	1	2013-01-01
1720	À	40502	17944.0	2	2013-01-01
1720	À	40503	4078.0	2	2013-01-01
1720	À	40602	37039.0	2	2013-01-01
1720	À	40603	1052.0	2	2013-01-01
1720	À	40701	13031.0	2	2013-01-01
1720	À	40702	1303347.0	2	2013-01-01
1720	À	40703	111331.0	2	2013-01-01
1720	À	40802	213926.0	2	2013-01-01
1720	À	40807	24.0	2	2013-01-01
1720	À	40814	3.0	2	2013-01-01
1720	À	40817	137604.0	2	2013-01-01
1720	À	40820	96.0	2	2013-01-01
1720	À	40821	3978.0	2	2013-01-01
1720	À	40905	63.0	2	2013-01-01
1720	À	40911	4511.0	2	2013-01-01
1720	À	42005	1000.0	2	2013-01-01
1720	À	42104	5000.0	2	2013-01-01
1720	À	42106	114000.0	2	2013-01-01
1720	À	42206	48000.0	2	2013-01-01
1720	À	42301	158009.0	2	2013-01-01
1720	À	42303	86.0	2	2013-01-01
1720	À	42304	736101.0	2	2013-01-01
1720	À	42305	168610.0	2	2013-01-01
1720	À	42306	2320932.0	2	2013-01-01
1720	À	42307	483370.0	2	2013-01-01
1720	À	42601	2729.0	2	2013-01-01
1720	À	42605	1.0	2	2013-01-01
1720	À	44209	3241.0	1	2013-01-01
1720	À	44215	681.0	2	2013-01-01
1720	À	44906	80000.0	1	2013-01-01
1720	À	44907	13691.0	1	2013-01-01
1720	À	44915	1087.0	2	2013-01-01
1720	À	45006	99.0	1	2013-01-01
1720	À	45015	1.0	2	2013-01-01
1720	À	45107	16206.0	1	2013-01-01
1720	À	45115	388.0	2	2013-01-01
1720	À	45201	83276.0	1	2013-01-01
1720	À	45204	15484.0	1	2013-01-01
1720	À	45205	76500.0	1	2013-01-01
1720	À	45206	453890.0	1	2013-01-01
1720	À	45207	823380.0	1	2013-01-01
1720	À	45208	293753.0	1	2013-01-01
1720	À	45215	96429.0	2	2013-01-01
1720	À	45306	2665.0	1	2013-01-01
1720	À	45307	3395.0	1	2013-01-01
1720	À	45315	139.0	2	2013-01-01
1720	À	45401	589.0	1	2013-01-01
1720	À	45406	19323.0	1	2013-01-01
1720	À	45407	187643.0	1	2013-01-01
1720	À	45408	132257.0	1	2013-01-01
1720	À	45415	5979.0	2	2013-01-01
1720	À	45503	770.0	1	2013-01-01
1720	À	45504	6489.0	1	2013-01-01
1720	À	45505	60591.0	1	2013-01-01
1720	À	45506	493202.0	1	2013-01-01
1720	À	45507	1645572.0	1	2013-01-01
1720	À	45509	19075.0	1	2013-01-01
1720	À	45515	21508.0	2	2013-01-01
1720	À	45812	77920.0	1	2013-01-01
1720	À	45814	13970.0	1	2013-01-01
1720	À	45815	22242.0	1	2013-01-01
1720	À	45818	113479.0	2	2013-01-01
1720	À	45912	139.0	1	2013-01-01
1720	À	45914	497.0	1	2013-01-01
1720	À	45915	865.0	1	2013-01-01
1720	À	45918	1409.0	2	2013-01-01
1720	À	47404	117.0	1	2013-01-01
1720	À	47411	35047.0	2	2013-01-01
1720	À	47416	23.0	2	2013-01-01
1720	À	47422	2183.0	2	2013-01-01
1720	À	47423	5550.0	1	2013-01-01
1720	À	47425	9017.0	2	2013-01-01
1720	À	47426	946.0	2	2013-01-01
1720	À	47427	17728.0	1	2013-01-01
1720	À	47802	8729.0	1	2013-01-01
1720	À	47804	8729.0	2	2013-01-01
1720	À	50207	122961.0	1	2013-01-01
1720	À	50208	30659.0	1	2013-01-01
1720	À	50220	1746.0	2	2013-01-01
1720	À	50221	116.0	1	2013-01-01
1720	À	50706	2898.0	1	2013-01-01
1720	À	50720	1853.0	2	2013-01-01
1720	À	50721	43.0	1	2013-01-01
1720	À	52301	2099.0	2	2013-01-01
1720	À	60202	129.0	1	2013-01-01
1720	À	60204	59.0	1	2013-01-01
1720	À	60206	106.0	2	2013-01-01
1720	À	60301	861.0	2	2013-01-01
1720	À	60302	779.0	1	2013-01-01
1720	À	60309	486.0	2	2013-01-01
1720	À	60312	72044.0	1	2013-01-01
1720	À	60314	102.0	1	2013-01-01
1720	À	60320	77.0	2	2013-01-01
1720	À	60322	1.0	2	2013-01-01
1720	À	60323	389.0	1	2013-01-01
1720	À	60324	1087.0	2	2013-01-01
1720	À	60401	499792.0	1	2013-01-01
1720	À	60404	773.0	1	2013-01-01
1720	À	60410	1000.0	1	2013-01-01
1720	À	60412	42120.0	1	2013-01-01
1720	À	60601	137458.0	2	2013-01-01
1720	À	60701	697.0	1	2013-01-01
1720	À	60705	47574.0	1	2013-01-01
1720	À	60706	4757.0	2	2013-01-01
1720	À	60901	15.0	1	2013-01-01
1720	À	60903	14.0	2	2013-01-01
1720	À	61002	97.0	1	2013-01-01
1720	À	61008	948.0	1	2013-01-01
1720	À	61009	837.0	1	2013-01-01
1720	À	61010	14.0	1	2013-01-01
1720	À	61011	24194.0	1	2013-01-01
1720	À	61012	1478.0	2	2013-01-01
1720	À	61301	1758.0	2	2013-01-01
1720	À	61304	160.0	2	2013-01-01
1720	À	61403	817.0	1	2013-01-01
1720	À	70601	1554147.0	2	2013-01-01
1720	À	70603	170429.0	2	2013-01-01
1720	À	70606	1453792.0	1	2013-01-01
1720	À	70608	168568.0	1	2013-01-01
1720	À	70611	26515.0	1	2013-01-01
1720	Â	90701	2.0	1	2013-01-01
1720	Â	90901	307698.0	1	2013-01-01
1720	Â	90902	480650.0	1	2013-01-01
1720	Â	91202	6702.0	1	2013-01-01
1720	Â	91203	1.0	1	2013-01-01
1720	Â	91207	31.0	1	2013-01-01
1720	Â	91311	3239.0	2	2013-01-01
1720	Â	91312	5913580.0	2	2013-01-01
1720	Â	91315	65348.0	2	2013-01-01
1720	Â	91316	8604.0	2	2013-01-01
1720	Â	91317	234483.0	2	2013-01-01
1720	Â	91414	4138819.0	1	2013-01-01
1720	Â	91418	8748.0	1	2013-01-01
1720	Â	91501	15633.0	1	2013-01-01
1720	Â	91507	1550.0	2	2013-01-01
1720	Â	91508	21.0	2	2013-01-01
1720	Â	91604	13578.0	1	2013-01-01
1720	Â	91704	3784.0	1	2013-01-01
1720	Â	91802	17972.0	1	2013-01-01
1720	Â	91803	17734.0	1	2013-01-01
1720	Ä	98000	14.0	1	2013-01-01
1720	Ä	98010	4910850.0	1	2013-01-01
1720	Ä	98050	4910850.0	2	2013-01-01
1720	Ä	98070	14.0	2	2013-01-01
1720	Â	99998	6226825.0	1	2013-01-01
1720	Â	99999	5011352.0	2	2013-01-01
1909	À	10208	187000.0	2	2013-01-01
1909	À	10701	9500.0	2	2013-01-01
1909	À	20202	30844.0	1	2013-01-01
1909	À	30102	735119.0	1	2013-01-01
1909	À	30110	24808.0	1	2013-01-01
1909	À	30202	12294.0	1	2013-01-01
1909	À	30204	377.0	1	2013-01-01
1909	À	30221	0.0	1	2013-01-01
1909	À	40603	6040.0	2	2013-01-01
1909	À	40702	569057.0	2	2013-01-01
1909	À	40703	15217.0	2	2013-01-01
1909	À	40802	6838.0	2	2013-01-01
1909	À	40817	32881.0	2	2013-01-01
1909	À	40909	51.0	2	2013-01-01
1909	À	40911	1.0	2	2013-01-01
1909	À	40913	9.0	2	2013-01-01
1909	À	42301	2491.0	2	2013-01-01
1909	À	42305	8487.0	2	2013-01-01
1909	À	42306	2841.0	2	2013-01-01
1909	À	42601	304.0	2	2013-01-01
1909	À	45006	3000.0	1	2013-01-01
1909	À	45007	5655.0	1	2013-01-01
1909	À	45015	8655.0	2	2013-01-01
1909	À	45203	0.0	1	2013-01-01
1909	À	45204	0.0	1	2013-01-01
1909	À	45205	27992.0	1	2013-01-01
1909	À	45206	9033.0	1	2013-01-01
1909	À	45207	76768.0	1	2013-01-01
1909	À	45208	7548.0	1	2013-01-01
1909	À	45215	31873.0	2	2013-01-01
1909	À	45406	800.0	1	2013-01-01
1909	À	45407	44000.0	1	2013-01-01
1909	À	45415	9408.0	2	2013-01-01
1909	À	45503	300.0	1	2013-01-01
1909	À	45504	93340.0	1	2013-01-01
1909	À	45505	817.0	1	2013-01-01
1909	À	45506	695.0	1	2013-01-01
1909	À	45515	292.0	2	2013-01-01
1909	À	47408	0.0	1	2013-01-01
1909	À	47411	292.0	2	2013-01-01
1909	À	47416	233308.0	2	2013-01-01
1909	À	47425	1715.0	2	2013-01-01
1909	À	47427	2528.0	1	2013-01-01
1909	À	60301	257.0	2	2013-01-01
1909	À	60302	1341.0	1	2013-01-01
1909	À	60305	0.0	2	2013-01-01
1909	À	60306	19.0	1	2013-01-01
1909	À	60308	0.0	1	2013-01-01
1909	À	60312	610.0	1	2013-01-01
1909	À	60323	0.0	1	2013-01-01
1909	À	60401	56676.0	1	2013-01-01
1909	À	60601	7719.0	2	2013-01-01
1909	À	61009	557.0	1	2013-01-01
1909	À	70601	94040.0	2	2013-01-01
1909	À	70603	23572.0	2	2013-01-01
1909	À	70606	83609.0	1	2013-01-01
1909	À	70608	19592.0	1	2013-01-01
1909	À	70611	4345.0	1	2013-01-01
1909	À	70612	9181.0	1	2013-01-01
1909	Â	90902	95311.0	1	2013-01-01
1909	Â	91207	7.0	1	2013-01-01
1909	Â	91311	400.0	2	2013-01-01
1909	Â	91312	108100.0	2	2013-01-01
1909	Â	91604	1778.0	1	2013-01-01
1909	Â	99998	108500.0	1	2013-01-01
1909	Â	99999	97096.0	2	2013-01-01
2176	À	10207	3392545.0	2	2013-01-01
2176	À	10601	1098754.0	2	2013-01-01
2176	À	10701	169630.0	2	2013-01-01
2176	À	10801	3486511.0	2	2013-01-01
2176	À	20202	2708138.0	1	2013-01-01
2176	À	20203	5439.0	1	2013-01-01
2176	À	20208	3022432.0	1	2013-01-01
2176	À	20209	37576.0	1	2013-01-01
2176	À	20210	38.0	1	2013-01-01
2176	À	20309	4398.0	2	2013-01-01
2176	À	30102	2301997.0	1	2013-01-01
2176	À	30109	4440164.0	2	2013-01-01
2176	À	30110	606873.0	1	2013-01-01
2176	À	30111	17.0	2	2013-01-01
2176	À	30114	3054459.0	1	2013-01-01
2176	À	30118	12900.0	1	2013-01-01
2176	À	30126	2035.0	2	2013-01-01
2176	À	30202	1148782.0	1	2013-01-01
2176	À	30204	435155.0	1	2013-01-01
2176	À	30210	0.0	1	2013-01-01
2176	À	30213	16588.0	1	2013-01-01
2176	À	30220	76188.0	2	2013-01-01
2176	À	30221	0.0	1	2013-01-01
2176	À	30222	21759.0	2	2013-01-01
2176	À	30226	78.0	2	2013-01-01
2176	À	30232	607016.0	2	2013-01-01
2176	À	30233	1663927.0	1	2013-01-01
2176	À	30301	580124.0	2	2013-01-01
2176	À	30302	580124.0	1	2013-01-01
2176	À	30305	4284633.0	2	2013-01-01
2176	À	30306	4284633.0	1	2013-01-01
2176	À	30402	27234.0	1	2013-01-01
2176	À	30404	0.0	1	2013-01-01
2176	À	30408	0.0	2	2013-01-01
2176	À	30409	0.0	1	2013-01-01
2176	À	30601	25180.0	2	2013-01-01
2176	À	31308	60000.0	2	2013-01-01
2176	À	31407	24137.0	2	2013-01-01
2176	À	31408	159765.0	2	2013-01-01
2176	À	31409	369961.0	2	2013-01-01
2176	À	31609	1169103.0	2	2013-01-01
2176	À	32002	0.0	1	2013-01-01
2176	À	32003	0.0	1	2013-01-01
2176	À	32004	1300000.0	1	2013-01-01
2176	À	32015	0.0	2	2013-01-01
2176	À	32201	2430.0	1	2013-01-01
2176	À	32307	40464.0	1	2013-01-01
2176	À	32308	1519.0	1	2013-01-01
2176	À	40116	0.0	2	2013-01-01
2176	À	40502	58129.0	2	2013-01-01
2176	À	40503	2107.0	2	2013-01-01
2176	À	40602	4418.0	2	2013-01-01
2176	À	40701	91446.0	2	2013-01-01
2176	À	40702	8127584.0	2	2013-01-01
2176	À	40703	734570.0	2	2013-01-01
2176	À	40802	418731.0	2	2013-01-01
2176	À	40804	0.0	2	2013-01-01
2176	À	40805	63.0	2	2013-01-01
2176	À	40807	300456.0	2	2013-01-01
2176	À	40814	17.0	2	2013-01-01
2176	À	40817	10279730.0	2	2013-01-01
2176	À	40820	372908.0	2	2013-01-01
2176	À	40821	11016.0	2	2013-01-01
2176	À	40901	82200.0	2	2013-01-01
2176	À	40903	33501.0	2	2013-01-01
2176	À	40905	0.0	2	2013-01-01
2176	À	40906	691810.0	2	2013-01-01
2176	À	40909	0.0	2	2013-01-01
2176	À	40910	0.0	2	2013-01-01
2176	À	40911	13351.0	2	2013-01-01
2176	À	40912	289.0	2	2013-01-01
2176	À	40913	1305.0	2	2013-01-01
2176	À	41806	15000.0	2	2013-01-01
2176	À	42005	5700.0	2	2013-01-01
2176	À	42006	216294.0	2	2013-01-01
2176	À	42101	42.0	2	2013-01-01
2176	À	42102	225000.0	2	2013-01-01
2176	À	42103	123500.0	2	2013-01-01
2176	À	42104	194200.0	2	2013-01-01
2176	À	42105	184843.0	2	2013-01-01
2176	À	42106	1630724.0	2	2013-01-01
2176	À	42107	200000.0	2	2013-01-01
2176	À	42205	5400.0	2	2013-01-01
2176	À	42206	211372.0	2	2013-01-01
2176	À	42301	78049.0	2	2013-01-01
2176	À	42302	0.0	2	2013-01-01
2176	À	42303	70242.0	2	2013-01-01
2176	À	42304	775637.0	2	2013-01-01
2176	À	42305	2659453.0	2	2013-01-01
2176	À	42306	17562727.0	2	2013-01-01
2176	À	42307	7592582.0	2	2013-01-01
2176	À	42309	1440.0	2	2013-01-01
2176	À	42501	9.0	2	2013-01-01
2176	À	42601	1746.0	2	2013-01-01
2176	À	42603	0.0	2	2013-01-01
2176	À	42604	10765.0	2	2013-01-01
2176	À	42605	39720.0	2	2013-01-01
2176	À	42606	136448.0	2	2013-01-01
2176	À	42607	15960.0	2	2013-01-01
2176	À	43805	5125.0	2	2013-01-01
2176	À	44005	6605.0	2	2013-01-01
2176	À	44006	8046.0	2	2013-01-01
2176	À	44007	148597.0	2	2013-01-01
2176	À	45107	58800.0	1	2013-01-01
2176	À	45108	245275.0	1	2013-01-01
2176	À	45115	6082.0	2	2013-01-01
2176	À	45201	189936.0	1	2013-01-01
2176	À	45203	0.0	1	2013-01-01
2176	À	45204	24697.0	1	2013-01-01
2176	À	45205	128802.0	1	2013-01-01
2176	À	45206	1878326.0	1	2013-01-01
2176	À	45207	8893067.0	1	2013-01-01
2176	À	45208	31408745.0	1	2013-01-01
2176	À	45215	4330128.0	2	2013-01-01
2176	À	45306	0.0	1	2013-01-01
2176	À	45307	97210.0	1	2013-01-01
2176	À	45308	381378.0	1	2013-01-01
2176	À	45315	22986.0	2	2013-01-01
2176	À	45405	7749.0	1	2013-01-01
2176	À	45406	16964.0	1	2013-01-01
2176	À	45407	66007.0	1	2013-01-01
2176	À	45408	199299.0	1	2013-01-01
2176	À	45415	1245.0	2	2013-01-01
2176	À	45503	5050.0	1	2013-01-01
2176	À	45504	600.0	1	2013-01-01
2176	À	45505	1802954.0	1	2013-01-01
2176	À	45506	1571102.0	1	2013-01-01
2176	À	45507	4601139.0	1	2013-01-01
2176	À	45509	82617.0	1	2013-01-01
2176	À	45515	645528.0	2	2013-01-01
2176	À	45606	181946.0	1	2013-01-01
2176	À	45615	38209.0	2	2013-01-01
2176	À	45704	74500.0	1	2013-01-01
2176	À	45705	15300.0	1	2013-01-01
2176	À	45706	32898.0	1	2013-01-01
2176	À	45708	286.0	1	2013-01-01
2176	À	45715	11305.0	2	2013-01-01
2176	À	45812	3854553.0	1	2013-01-01
2176	À	45814	29654.0	1	2013-01-01
2176	À	45815	1300952.0	1	2013-01-01
2176	À	45817	0.0	1	2013-01-01
2176	À	45818	4493838.0	2	2013-01-01
2176	À	45912	162435.0	1	2013-01-01
2176	À	45914	82.0	1	2013-01-01
2176	À	45915	133423.0	1	2013-01-01
2176	À	45918	194696.0	2	2013-01-01
2176	À	47404	0.0	1	2013-01-01
2176	À	47405	408.0	2	2013-01-01
2176	À	47407	0.0	2	2013-01-01
2176	À	47408	0.0	1	2013-01-01
2176	À	47411	283251.0	2	2013-01-01
2176	À	47414	0.0	2	2013-01-01
2176	À	47415	10935.0	1	2013-01-01
2176	À	47416	3553.0	2	2013-01-01
2176	À	47422	106165.0	2	2013-01-01
2176	À	47423	245929.0	1	2013-01-01
2176	À	47425	415803.0	2	2013-01-01
2176	À	47426	82133.0	2	2013-01-01
2176	À	47427	3066380.0	1	2013-01-01
2176	À	50106	13867.0	1	2013-01-01
2176	À	50107	11168.0	1	2013-01-01
2176	À	50120	425.0	2	2013-01-01
2176	À	50408	50631.0	2	2013-01-01
2176	À	50706	5.0	1	2013-01-01
2176	À	51501	985508.0	1	2013-01-01
2176	À	51510	810393.0	2	2013-01-01
2176	À	52301	2300.0	2	2013-01-01
2176	À	52302	0.0	2	2013-01-01
2176	À	52305	9112.0	2	2013-01-01
2176	À	52306	0.0	2	2013-01-01
2176	À	52406	130.0	2	2013-01-01
2176	À	52503	114.0	1	2013-01-01
2176	À	60301	17483.0	2	2013-01-01
2176	À	60302	217276.0	1	2013-01-01
2176	À	60305	7.0	2	2013-01-01
2176	À	60306	15.0	1	2013-01-01
2176	À	60307	0.0	2	2013-01-01
2176	À	60308	4014.0	1	2013-01-01
2176	À	60309	0.0	2	2013-01-01
2176	À	60310	0.0	1	2013-01-01
2176	À	60311	11021.0	2	2013-01-01
2176	À	60312	63423.0	1	2013-01-01
2176	À	60314	0.0	1	2013-01-01
2176	À	60315	1161360.0	1	2013-01-01
2176	À	60322	8211.0	2	2013-01-01
2176	À	60323	112848.0	1	2013-01-01
2176	À	60324	1209342.0	2	2013-01-01
2176	À	60401	3376766.0	1	2013-01-01
2176	À	60601	1453902.0	2	2013-01-01
2176	À	60701	47029.0	1	2013-01-01
2176	À	60901	892.0	1	2013-01-01
2176	À	60903	351.0	2	2013-01-01
2176	À	61002	795.0	1	2013-01-01
2176	À	61008	39798.0	1	2013-01-01
2176	À	61009	24015.0	1	2013-01-01
2176	À	61010	47.0	1	2013-01-01
2176	À	61011	78467.0	1	2013-01-01
2176	À	61012	3742.0	2	2013-01-01
2176	À	61209	0.0	1	2013-01-01
2176	À	61301	0.0	2	2013-01-01
