cpart	regn	line	01.01.2012	01.02.2012	01.03.2012	01.04.2012	01.05.2012	01.06.2012	01.07.2012	01.08.2012	01.09.2012	01.10.2012	01.11.2012	01.12.2012	01.01.2013	01.02.2013	01.03.2013	01.04.2013	01.05.2013	01.06.2013	01.07.2013	01.08.2013	01.09.2013	01.10.2013	01.11.2013	01.12.2013	01.01.2014	01.02.2014	01.03.2014	01.04.2014	01.05.2014	01.06.2014	01.07.2014	01.08.2014	01.09.2014	01.10.2014	01.11.2014	01.12.2014	01.01.2015	01.02.2015
iv	1000	199000	52824064	52581485	54576521	48811022	49453358	56853237	59206641	52828739	56598670	50432071	44679267	42861855	47461414	43969899	44894851	43062944	54174510	53621892	53429452	51847574	51559343	50666121	49007744	54044808	54007675	62008667	65084991	92632219	55332511	54996460	182525212	78297681	98003477	110255014	68465438	101779920	111521893	210309208
iv	1000	200000	1372321488	1302063151	1212277187	1263516482	1366050354	1504631486	1437610209	1389598083	1486939424	1562696509	1681560892	1684677226	1728437566	1663158971	1711930596	1739972278	1885619080	1888732453	1986520418	1916564518	1979604178	1864429398	1869929882	1983376191	1903123705	2423651285	2394661152	2210864290	2278700139	2160685724	2101398571	2102623716	2109026962	2183716923	2416506334	2761261755	3099561757	3950509493
iv	1000	201000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1000	201100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1000	201110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1000	201120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1000	201130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1000	201200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1000	201210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1000	201220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1000	201900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1000	202000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44727	0	0	10339365
iv	1000	203000	9028135	12125823	8508507	8788772	7590651	10754031	8521570	8359493	8672188	14562002	7932607	9660243	25692624	12016072	10376182	11952848	12314052	10021942	9514441	12107567	12606451	13827022	12292475	14798032	18599415	19815525	33815101	30910323	34692913	47950944	30544488	37263687	40795268	45681299	36005509	40492633	35574242	68931340
iv	1000	203100	4702163	7146480	3579656	4095508	4822792	7451288	3974841	4475712	5183480	11076114	4688993	5251294	21588743	8996494	7164669	8361382	8445197	6210118	5271815	6462555	7647317	7237172	6943666	9237933	9024798	13911254	15225532	23314322	26307205	38291754	23874758	25442399	21174423	26313253	23115485	19740000	27875096	50500565
iv	1000	203200	4325972	4979343	4928851	4693264	2767859	3302743	4546729	3883781	3488708	3485888	3243614	4408949	4103881	2800083	3192239	3556225	3868855	3810078	4242206	5645012	4959134	6587414	5214252	5239984	9467672	4737425	4378790	5115780	4402120	7783036	4938660	8207996	15269738	14189621	10123081	18094602	7107752	16670742
iv	1000	203900	0	0	0	0	0	0	0	0	0	0	0	0	0	219495	19274	35241	0	1746	420	0	0	2436	134557	320115	106945	1166846	14210779	2480221	3983588	1876154	1731070	3613292	4351107	5178425	2766943	2658031	591394	1760033
iv	1000	204000	532984451	496845149	474082579	510790055	507443965	564161971	530335676	507412624	541129156	531675546	553904756	564898037	538961877	539624603	554664912	601616396	692401036	675995597	674621832	718822010	745336113	712235304	759561296	820829626	706361132	752423661	775764889	738955830	716824515	707090947	687636479	622190982	588237584	626616689	672274549	777925166	857688587	1000318885
iv	1000	205000	685680337	657085844	597361212	592084153	715258407	759778895	737322965	705823915	774048549	828255702	924229621	891287295	917409195	864987319	882382115	862412516	913701479	918135087	1035573109	967226341	1006644409	962854084	944652414	998953440	1060832891	1539390182	1493533472	1346031615	1433378098	1339780202	1313969844	1371706686	1408983948	1445689555	1638558732	1863185425	2113495750	2759215998
iv	1000	205100	961579	7563201	8422535	8808958	7902215	8895742	6316091	4314885	6029627	5284895	8366116	5642433	883447	10803024	18587277	12726851	13184989	12885656	13372370	13682385	11329346	7908263	6057018	4351257	679808	10395842	7311107	6846380	5963628	20549541	18707899	18890048	19780021	15791677	13337704	9766196	1910834	8373194
iv	1000	205200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1000	205300	47561405	57124898	65583705	70747005	83856520	79366231	69266691	67041977	141314352	189821453	242285402	229768429	260766405	195886626	169716427	118812723	92671335	114710535	216469193	115394563	133519831	114358303	113392254	131684187	231004294	631246595	390383867	248120331	253510812	176278752	185639081	185284413	181435842	157800093	185182750	214115823	219051092	436258011
iv	1000	205400	439483	370400	169348	161943	3378159	610496	1723176	156785	309751	716880	953067	106981	1390304	1722805	2019494	3941087	4717634	4042148	3707796	4302152	4399303	4535480	6653004	4872992	4437349	4312287	6041336	4335067	26116619	20267751	24633502	26547873	25989884	27172532	36938890	43057907	42057656	49427099
iv	1000	205500	627433369	582509975	513680638	504107650	611543943	662954553	651553315	625382705	616557054	621370787	661558316	641432773	639338615	640982422	677129206	708373199	787355025	772405066	785316622	814190564	835818292	815263180	795672499	836081528	805376842	872126443	1067694271	1064840057	1126573809	1103680140	1067423728	1118893151	1164712800	1232501753	1388745560	1580602652	1833506603	2245471262
iv	1000	205510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8877960	50632560	20678730
iv	1000	205520	215690699	201846582	192419893	194537264	239471240	263355380	267377519	261036729	310433641	320084496	337708503	371537163	381280010	376824944	383619777	388390232	396477971	398562606	412108451	414697150	418864501	408909493	405971372	430365286	424506588	456604597	467808014	463186388	463732987	450324619	436608849	475618249	490985132	519760283	572041715	648923550	736929474	908389704
iv	1000	205530	411742670	380663393	321260745	309570386	372072703	399599173	384175796	364345976	306123413	301286291	323849813	269895610	258058605	264157478	293509429	319982967	390877054	373842460	373208171	399493414	416953791	406353687	389701127	405716242	380870254	415521846	599886257	601653669	662840822	653355521	630814879	643274902	673727668	712741470	816703845	922801142	1045944569	1316402828
iv	1000	205600	5721498	5806737	5987544	4963662	5173472	5101402	5672919	5396024	5651177	5325289	5260906	4874258	4724178	5037059	4677801	7393977	5937475	7184557	6856277	8009336	8096354	7768520	8713176	9277820	8961775	10281333	10753802	11384986	11021665	8804308	8123404	9497222	9696554	9486860	10565318	11822897	12631396	15207489
iv	1000	205700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	935242	0	1378887	0	0	0	0	45131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1000	205900	3563003	3710633	3517442	3294935	3404098	2850471	2790773	3531539	4186588	5736398	5805814	9462421	10306246	10555383	10251910	10229437	9835021	5528238	9850851	11647341	13481283	13020338	14119332	12685656	10372823	11027682	11349089	10504794	10191565	10199710	9442230	12593979	7368847	2936640	3788510	3819950	4338169	4478943
iv	1000	206000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1000	207000	117173430	110054311	101951363	124019872	94965047	137828984	129151593	137263193	131453881	154013489	162360020	182155566	206025602	210156161	223453995	220755715	221072517	229283765	213171076	167017037	170724639	130078684	110045655	103147552	75423480	71931727	43512022	52617759	53099571	26641135	26687809	27943498	28813965	21560687	23919795	27428168	31441271	37820258
iv	1000	208000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1000	209000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1000	209100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1000	209200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1000	209300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1000	209400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1000	209500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1000	209600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1000	209700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1000	209800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1000	209900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1000	298000	61587	92490	0	59279	12188874	65526	55832	0	0	17826	18229	32647	584375	0	0	0	0	0	0	0	0	0	0	130185	67369	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1000	299000	27393548	25859534	30373526	27774351	28603410	32042079	32222573	30738858	31635650	34171944	33115659	36643438	39763893	36374816	41053392	43234803	46129996	55296062	53639960	51391563	44292566	45434304	43378042	45517356	41839418	40090190	48035668	42348763	40705042	39222496	42559951	43518863	42196197	44168693	45703022	52230363	61361907	73883647
iv	1000	307101	8996971	8484852	6183813	3662727	3961741	4035213	4342748	4464332	3960388	4042108	3112392	2187054	2050162	2336114	2889614	5689628	6009730	6299462	6472465	9600829	10015789	10103609	20482917	19035515	18866680	20180376	18252439	14628936	14406306	13970777	13577267	14343521	26181716	27856113	27069085	40653724	35836529	50036138
iv	1000	307112	8950004	8444419	6145528	3624445	3599815	3636343	3941348	4073007	3567793	3662823	3076222	2152079	2016440	2303310	2734325	3626153	3928986	4196565	4295346	7411956	7803283	7951250	13059416	13507790	13415443	14310362	14609943	11023161	10799466	10464135	10182165	10737384	11998342	12862722	14162820	15969531	8047168	15899433
iv	1000	307122	43682	37334	35331	35293	35327	38666	39116	37323	37435	36204	36170	34975	33722	32804	32808	33071	33329	33642	34518	34409	34637	33596	33213	34352	34393	36826	37486	37065	37010	33122	32042	33427	34354	31761	34899	39388	44732	49613
iv	1000	307132	3285	3099	2954	2989	3003	3312	0	0	0	0	0	0	0	0	122481	2030404	2047415	2069255	2142601	2154464	2177869	2118763	7390288	5493373	5416844	5833188	3605010	3568710	3569830	3473520	3363060	3572710	14149020	14961630	12871366	24644805	27744629	34087092
iv	1326	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	101000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	101100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	101900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	102000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	103000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	103100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	103200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	104000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	104100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	104200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	104300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	104400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	105000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	106000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	107000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	107100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	107110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	107120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	107130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	107140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	107900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	108000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	109000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	109100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	109900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	198000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	199000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	201000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	201100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	201110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	201120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	201130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	201200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	201210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	201220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	201900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	202000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	203000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	203100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	203200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	203900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	204000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	205000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	205100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	205200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	205300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	205400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	205500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	205510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	205520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	205530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	205600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	205700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	205900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	206000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	207000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	208000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	209000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	209100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	209200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	209300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	209400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	209500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	209600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	209700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	209800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	209900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	298000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	299000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	307101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	307112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	307122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1326	307132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1470	500	8560644	5647613	7232062	8277327	5858368	7865441	16348494	14383547	6688781	4966497	6451350	5805995	-3466804	5075125	5383212	7475210	10125354	2161969	24114863	4774879	2820905	11326112	-2099064	5430368	4377513	3005758	-4292606	5254235	-2608134	-3076291	-12224017	-9828487	-8969253	-4582410	2121191	-3400592	-3836156	11097028
iv	1470	100000	20182285	18807926	17772489	18853844	16713734	24157746	27095199	29463685	22763398	20560648	17886367	21640621	15816188	25705597	27270435	25774462	31126349	19446684	37331983	16874071	16109325	25123795	17051699	26926384	33584226	35606565	24104870	31744997	25915256	31308831	23370564	21496851	26072306	30207702	35082410	36574629	37133858	69769905
iv	1470	101000	445556	492578	466321	700126	573180	719567	1037650	1266812	2317327	1633865	1960154	1759034	1764271	2244535	2513437	2483097	1446901	1883544	2204499	2159658	2184657	2287889	2185768	2512233	2229675	3582728	3312235	2832709	2427665	4902190	3617507	2387973	4785060	3843311	4654142	5567070	3001052	7556634
iv	1470	101100	395650	430932	430626	641195	496189	682055	948393	1180500	2177220	1360098	1557218	1314281	1227853	1711431	1981872	1945061	1426498	1863806	2130919	2098582	2076446	2233469	2098350	2427363	2142529	3523334	3288745	2815214	2410276	4873610	3555460	2339738	4767242	3788604	4563129	5563773	2997654	7552857
iv	1470	101900	49906	61646	35695	58931	76991	37512	89257	86312	140107	273767	402936	444753	536418	533104	531565	538036	20403	19738	73580	61076	108211	54420	87418	84870	87146	59394	23490	17495	17389	28580	62047	48235	17818	54707	91013	3297	3398	3777
iv	1470	102000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iv	1470	103000	1630569	2858678	1916312	2478052	1157096	2956717	3116552	3377954	1737928	1369259	1060462	2190016	1042014	1800988	3869190	4159074	4954523	1473453	9423214	1160024	2425680	6459064	1770424	2048501	6976137	6801801	1553954	2748663	1285531	2142087	328241	537423	642977	1275477	360799	359224	608635	12662839
iv	1470	103100	25411	18770	19554	23016	24114	22010	24233	22322	23917	21720	21942	22558	30708	20025	572565	23618	210592	335070	857367	21376	23718	25503	510124	32299	33944	26785	33096	726548	49789	304198	61563	430361	384733	846241	51956	53210	104468	11072954
iv	1470	103200	1605158	2839908	1896758	2455036	1132982	2934707	3092319	3355632	1714011	1347539	1038520	2167458	1011306	1780963	3296625	4135456	4743931	1138383	8565847	1138648	2401962	6433561	1260300	2016202	6942193	6775016	1520858	2022115	1235742	1837889	266678	107062	258244	429236	308843	306014	504167	1589885
iv	1470	104000	3330359	3159253	3028981	2655292	2852979	4225725	4263872	2502704	1248746	947522	972310	961801	913826	909299	932562	1454253	1819449	2036201	3114626	3996226	4063030	4134508	3299380	5279604	5176552	5620295	5377080	5688358	5632147	5510978	3438663	3725010	4206725	4511779	5798764	6627508	7303044	9011153
