cpart	regn	line	01.01.2012	01.02.2012	01.03.2012	01.04.2012	01.05.2012	01.06.2012	01.07.2012	01.08.2012	01.09.2012	01.10.2012	01.11.2012	01.12.2012	01.01.2013	01.02.2013	01.03.2013	01.04.2013	01.05.2013	01.06.2013	01.07.2013	01.08.2013	01.09.2013	01.10.2013	01.11.2013	01.12.2013	01.01.2014	01.02.2014	01.03.2014	01.04.2014	01.05.2014	01.06.2014	01.07.2014	01.08.2014	01.09.2014	01.10.2014	01.11.2014	01.12.2014	01.01.2015	01.02.2015
itogo	1481	307101	274753758	276206625	279300593	283449966	288867104	290802072	274338575	275847088	282832707	283124717	288554760	287061988	269037523	271960154	275166024	276680921	286304123	292829911	268274623	279510605	271855932	269899796	277955423	288976374	267127106	279174077	288997022	304206019	313012395	326651747	309050863	330448241	337340834	326051639	347199865	354897179	321310717	391323298
itogo	1481	307112	225597610	226813950	230147665	233097131	238061293	238327943	221951975	223028858	229227632	230899901	235020254	232916885	216592736	216924248	218776865	219325570	226860179	231881416	210606649	219581434	209585157	209741235	215659902	223547028	202961765	211257340	218319490	229483272	235867314	244602068	226357526	239377881	243717287	225707475	244368583	246434131	216796699	274709079
itogo	1481	307122	47535194	47777927	47524641	47780433	48113727	49775365	50182647	50614759	51402136	50177744	51486522	52019735	50407047	52935412	54231762	55199290	56839361	58665984	55398224	58282669	60626433	58446645	60864477	62393241	62801603	66339210	69277944	72551048	76695590	81709957	82336977	88876578	93223593	94192934	99440556	103768001	99331549	107272071
itogo	1481	307132	0	0	0	24	0	0	0	0	0	0	0	62113	0	0	0	0	439881	0	0	0	0	0	0	1659580	0	214835	0	1709569	0	0	9967	1838173	36782	5881826	3119488	4237781	4781871	8941832
itogo	1623	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	1623	100000	1255371051	1230832718	1213208234	1250699702	1270025396	1310309218	1318997780	1354641540	1388007139	1447277389	1480899066	1497276361	1550686806	1539560117	1585392384	1651355831	1714336016	1728666536	1782143474	1816705387	1839833006	1843158201	1916559514	2130046328	2142000533	2204661429	2238110351	2240045525	2348399409	2413433773	2405502012	2400476302	2429115139	2461397601	2609014857	2806465583	2918537074	2845256822
itogo	1623	101000	60520949	41852237	42527847	41030409	43929267	42253043	42597253	41118736	42277434	42892551	43331102	44720439	53421450	41262243	44444581	42559761	55470087	46356839	44510612	46641844	47291374	49448190	48434774	61335369	75752960	61695722	65301338	77900880	77925832	74473376	77027433	77447848	72834476	72461108	77124489	81292482	138633203	129702459
itogo	1623	101100	60396536	41731469	42403783	40899101	43773347	42090250	42398245	40916190	42063845	42644731	43048939	44408931	53108798	40951272	44127213	42231810	55130578	46001148	44139001	46270135	46928968	49077828	48059106	60964980	75390784	61331745	64941104	77547355	77577081	74125031	76684113	77112208	72506934	72139048	76803186	80980057	138340923	129417296
itogo	1623	101900	124413	120768	124064	131308	155920	162793	199008	202546	213589	247820	282163	311508	312652	310971	317368	327951	339509	355691	371611	371709	362406	370362	375668	370389	362176	363977	360234	353525	348751	348345	343320	335640	327542	322060	321303	312425	292280	285163
itogo	1623	102000	36136349	33996705	32824604	36703028	36711183	33635688	35388426	38953314	37945740	40613372	39036544	45830943	41769517	45997605	41696488	45165929	51245161	48587670	49682691	51089518	46782418	55192946	46252992	41989269	60601489	57774943	38275517	52233281	54660716	68165932	66754542	61395813	49682661	39841565	70807950	58343687	92758502	42900318
itogo	1623	103000	14225385	8790024	8757393	9991057	10554300	7022954	8850064	5611797	6728642	5730018	10489284	5784385	6468302	4913972	5080696	4428564	4944086	4855587	4074406	6129529	12601918	6294105	15654984	8798992	9519218	6269258	12711895	5526510	13163213	6184877	6288375	3720015	6200985	5829064	8005920	8563752	13913348	15724990
itogo	1623	103100	4911315	2518734	2236043	2096305	2299694	2239561	2072102	1995404	1896952	1864519	1584474	1589848	1418793	1350826	1463918	1011252	1253102	942443	892827	1039085	963011	1205551	1011935	1089063	807477	967341	1010420	2197889	4248861	2065908	2982137	1535859	2196883	2387708	3171235	1055554	1556136	6791695
itogo	1623	103200	9314070	6271290	6521350	7894752	8254606	4783393	6777962	3616393	4831690	3865499	8904810	4194537	5049509	3563146	3616778	3417312	3690984	3913144	3181579	5090444	11638907	5088554	14643049	7709929	8711741	5301917	11701475	3328621	8914352	4118969	3306238	2184156	4004102	3441356	4834685	7508198	12357212	8933295
itogo	1623	104000	29925645	29688457	32959336	33333925	33206084	34132564	33595733	33410503	37439498	44531760	37684599	37306050	53527133	53893924	55593561	54897467	56517730	53052219	53670970	57220076	53589599	55186476	57531997	70933894	101247030	129843421	130839868	179603661	181606629	177720050	170524897	170695116	168765171	167993292	177370234	187121520	235136575	253933957
itogo	1623	104100	29884289	29647563	32920391	33297341	33168343	33364446	32821020	32633084	36663348	42868742	36025481	35647077	51867292	52227602	53922233	53231282	54849354	51233098	51852046	55403171	51773518	53374858	54654752	57536489	87862501	118145594	119120210	167929500	170253308	166366729	161132822	161288603	159358645	158586766	167963758	177715044	225730099	244527481
itogo	1623	104200	41346	40884	38935	36575	37732	38111	44706	47412	46143	933011	929111	928966	929834	936315	941321	936178	938369	1089114	1088917	1086898	1086074	1081611	2147391	12502178	12489302	10802600	10824431	10778934	3314126	3314126	3314126	3314126	3314126	3314126	3314076	3314076	3314076	3314076
itogo	1623	104300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165373	165373	165373	165373	165373	165373	165373	165373	165373	165373	165373	165373	165373	165373	165373
itogo	1623	104400	10	10	10	9	9	730007	730007	730007	730007	730007	730007	730007	730007	730007	730007	730007	730007	730007	730007	730007	730007	730007	729854	729854	729854	729854	729854	729854	7873822	7873822	5912576	5927014	5927027	5927027	5927027	5927027	5927027	5927027
itogo	1623	105000	743124	743076	735646	735654	735647	735690	735715	735665	735692	735677	735697	735683	735684	735692	735678	735672	735701	735704	735754	735779	735791	735780	735792	2294434	935161	935249	935284	935276	935289	935226	935185	946506	822609	822647	822779	822347	822347	822347
itogo	1623	106000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19350	117353	45568	1355831	1769375	950549	866499	322558	423241	274595	246106	332576	653067	549664	673224	397582
itogo	1623	107000	1048920349	1049449524	1026979785	1061818556	1094630065	1140194806	1143561409	1165053988	1202969417	1252657772	1287168945	1297908718	1326610643	1323708617	1366403028	1429490847	1477226079	1506233345	1562572439	1587140817	1610021787	1608194630	1675254654	1854311583	1780027603	1837907063	1876567281	1831003579	1924934827	1994678450	1995710364	1997829651	2035048173	2081079594	2176071915	2364645987	2325996747	2308497595
itogo	1623	107100	1048920349	1049449524	1026979785	1061818556	1094630065	1140194806	1143561409	1165053988	1202969417	1252657772	1287168945	1297908718	1326610643	1323699537	1366378714	1429356930	1477118948	1506035043	1562433120	1586945026	1609802157	1607868595	1675082803	1850685990	1776761829	1834824514	1873749759	1828651085	1922852947	1992626103	1993906337	1996032256	2033560240	2079646931	2174840022	2363598317	2325074158	2307632331
itogo	1623	107110	78484709	77935538	79202083	81856297	83043904	85474106	92181760	96996883	117183673	124833456	130772608	138570286	145779538	147328253	153438601	159796150	164707467	168068034	173590081	177041491	180270153	185349933	191344029	194302228	194038366	198606084	198676528	213943475	215374598	215417199	216571903	217084750	216888214	207366338	208602644	213371395	219288251	218755471
itogo	1623	107120	567214593	570110741	582834361	603735962	627739772	651812342	671721460	678662764	701644111	719154093	743418219	765488919	793890162	803723450	826725920	854898695	884755674	911774022	938498748	966362595	971672920	934915782	953989375	1106326750	1145802211	1148594723	1173545819	1205385398	1244447884	1272578949	1300587769	1330039823	1341596992	1363392743	1383069922	1401167577	1395125404	1386308578
itogo	1623	107130	335929048	336221990	301303264	316173356	324992192	343984222	322904030	334028992	330062701	356417227	360689570	342766893	355802202	341723874	355368542	384427066	397494423	397194028	421514645	415366918	422604805	400441275	443038035	462620036	380195392	460554832	462322852	370688731	424887939	455304047	428776677	400556276	405717075	430727952	477286700	634247012	600363997	606069787
itogo	1623	107140	67291999	65181255	63640077	60052941	58854197	58924136	56754159	55365349	54078932	52252996	52288548	51082620	31138741	30923960	30845651	30235019	30161384	28998959	28829646	28174022	35254279	87161605	86711364	87436976	56725860	27068875	39204560	38633481	38142526	49325908	47969988	48351407	69357959	78159898	105880756	114812333	110296506	96498495
itogo	1623	107900	0	0	0	0	0	0	0	0	0	0	0	0	0	9080	24314	133917	107131	198302	139319	195791	219630	326035	171851	3625593	3265774	3082549	2817522	2352494	2081880	2052347	1804027	1797395	1487933	1432663	1231893	1047670	922589	865264
itogo	1623	108000	12372621	12355335	12265582	12296368	13662597	13706523	14057892	14038204	14378802	14967252	14957766	14933446	15862303	16300135	16452049	16465641	16635324	17179668	17681254	17611930	17955566	18100433	18251917	24433672	24675884	24470383	24137125	24515786	24852603	25011432	25291565	25447638	26146657	26137462	26378989	26276370	27822403	28007913
itogo	1623	109000	20761499	21471268	22211644	22919267	2829334	3539111	4248046	5032162	5758282	6485462	8097164	9044334	9992837	10950781	11345795	12298930	2086810	2614984	3151155	4157894	4806338	5462587	5539984	6052651	6331417	6853723	7387543	8708751	1182885	1499670	1818946	4120031	4929534	5773311	3947175	4090457	4274122	4417575
itogo	1623	109100	7620349	8330118	9070494	9778117	2829334	3539111	4248046	5032162	5758282	6485462	8097164	9044334	9992837	10950781	11345795	12298930	2086810	2614984	3151155	4157894	4806338	5462587	5539984	6052651	6331417	6853723	7387543	8708751	1182885	1499670	1818946	4120031	4929534	5773311	3947175	4090457	4274122	4417575
itogo	1623	109900	13141150	13141150	13141150	13141150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	1623	198000	0	43638	33102	0	184048	232937	41606	333714	339117	0	90772	80992	0	810379	1629366	653391	3325352	1468528	73268	889593	1137977	811154	846269	1801357	6116715	2856545	4253859	1553000	3834965	2078956	1985303	2898395	2854214	3132085	5150592	5480431	9189832	4630605
itogo	1623	199000	31765130	32442454	33913295	31871438	33582871	34855902	35921636	50353457	39434515	38663525	39307193	40931371	42298937	40986769	42011142	44659629	46149686	47581992	45990925	45088407	44910238	43731900	48036801	57977754	76747488	74699291	75931266	57114252	64435951	62363246	58742161	55700694	61584553	57994897	62681747	69278886	69316771	56221481
itogo	1623	200000	1255371051	1230832718	1213208234	1250699702	1270025396	1310309218	1318997780	1354641540	1388007139	1447277389	1480899066	1497276361	1550686806	1539560117	1585392384	1651355831	1714336016	1728666536	1782143474	1816705387	1839833006	1843158201	1916559514	2130046328	2142000533	2204661429	2238110351	2240045525	2348399409	2413433773	2405502012	2400476302	2429115139	2461397601	2609014857	2806465583	2918537074	2845256822
itogo	1623	201000	121862374	125028391	128277188	130440391	112028972	110373040	114684893	117854545	121909815	126699900	130701332	134365844	140754397	144528918	145182015	148193807	139965760	142034590	113292544	114673492	117644115	121254703	122992198	142333314	146300707	145837869	148401638	178675088	166144028	170173016	155771873	158402879	174352061	177628599	181724590	181179744	182500888	179027493
itogo	1623	201100	75270744	75270740	75270740	75270740	75270932	76600610	76600606	76600606	76600606	76600606	76600606	76600606	76600606	76601204	76612979	76858561	76868143	76873745	76864906	76865211	76825884	76932260	76959733	91987765	91958180	91852998	91927365	121381273	120893675	121423890	122506117	120807984	134503187	134722289	134690250	133235834	125991776	125024048
itogo	1623	201110	50730197	50730197	50730197	50730197	50730197	50730197	50730197	50730197	50730197	50730197	50730197	50730197	50730197	50730197	50730197	50825681	50825681	50825681	50825681	50825681	50825681	50825681	50825681	74394401	74394401	74394401	74394401	85547070	85547070	85547070	85547070	85547070	91564891	91564891	91564891	91564891	91564891	91564891
itogo	1623	201120	1840219	1840219	1840219	1840219	1840219	3170085	3170085	3170085	3170085	3170085	3170085	3170085	3170085	3170085	3170085	3170085	3170085	3170085	3170085	3170085	3170085	3170085	3170085	3170085	3170085	3170085	3170085	3170085	3170085	3170085	4206578	4206578	4206578	4206578	4206578	4206578	4206578	4206578
itogo	1623	201130	22700328	22700324	22700324	22700324	22700516	22700328	22700324	22700324	22700324	22700324	22700324	22700324	22700324	22700922	22712697	22862795	22872377	22877979	22869140	22869445	22830118	22936494	22963967	14423279	14393694	14288512	14362879	32664118	32176520	33986407	34032141	32365292	40042806	40261908	40229869	38774893	31530799	30563071
itogo	1623	201200	46591630	49757651	53006448	55169651	36758040	33772430	38084287	41253939	45309209	50099294	54100726	57765238	64153791	67927714	68569036	71335246	63097617	65160845	36427638	37808281	40818231	44322443	46032465	50345549	54342527	53984871	56474273	57293815	45250353	46570832	31087462	34559538	36790618	39848054	43976084	46449673	55014875	52509208
itogo	1623	201210	36509235	3702024	7892676	10828225	13219473	16564204	20876061	24045713	28100983	32891068	36892500	40557012	46945565	4293753	4965853	7575987	8813272	10876500	13503755	14884398	17894348	21398560	23108582	24530357	28527335	-140325	2349077	3510411	3838123	5158602	10387551	13859627	16090707	19148143	23276156	25749745	34314624	-2478822
itogo	1623	201220	10082395	46055627	45113772	44341426	23538567	17208226	17208226	17208226	17208226	17208226	17208226	17208226	17208226	63633961	63603183	63759259	54284345	54284345	22923883	22923883	22923883	22923883	22923883	25815192	25815192	54125196	54125196	53783404	41412230	41412230	20699911	20699911	20699911	20699911	20699928	20699928	20700251	54988030
itogo	1623	201900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2178294	2178294	3035357	3058256	3058256	3058256	1494237	1494237	1494237
itogo	1623	202000	0	0	5000000	6300193	11989826	5529426	13000000	13509307	17364223	28200075	18787602	23362683	19581078	8000000	19467618	24051797	36725302	25785329	34328411	35590275	33099379	32750058	32790555	32583834	32516822	35153327	54977226	57282171	80341774	86472931	123213157	121043492	121445815	119204061	132623175	136737984	223779418	200401419
itogo	1623	203000	14552601	3663417	3742803	443979	224111	90973	3123569	6839747	6585314	5545737	6484763	6510897	5539652	5542544	5771066	5252566	5104272	800116	163374	96417	256163	417098	2444256	83538	414019	541303	493418	11541450	16916072	16099214	30072378	11087160	11612620	12212113	13612337	16310597	21690732	1243818
itogo	1623	203100	13139151	3090401	3063654	74510	164696	74785	93434	5107806	5493055	5130613	5180994	5436407	5168172	5284230	5277206	5069642	5094678	762260	149142	89441	65772	410333	480156	62392	88457	77430	325114	11052865	16602502	15842036	30050409	11006470	11396241	12115998	13483754	16162202	21462472	1161349
itogo	1623	203200	1413450	573016	679149	369469	59415	16188	3030135	1731941	1092259	415124	1303769	1074490	371480	258237	479256	163019	4790	32234	2249	6028	188538	4569	1960437	15176	324291	462543	136819	481469	311306	234448	15639	77785	212119	93139	126844	143491	227270	78983
itogo	1623	203900	0	0	0	0	0	0	0	0	0	0	0	0	0	77	14604	19905	4804	5622	11983	948	1853	2196	3663	5970	1271	1330	31485	7116	2264	22730	6330	2905	4260	2976	1739	4904	990	3486
itogo	1623	204000	40916383	84171729	48086935	44354181	49669233	47867533	42504126	58874700	50958277	80048405	68006119	65150134	63938022	88449996	89640596	70676470	79822573	90954776	112779477	114457460	111071980	101099167	104775066	120617246	109851873	113959132	106210944	96517844	148810639	249494595	151687321	141174808	150419399	146737472	197838333	304006663	256933063	119383554
itogo	1623	205000	999384672	938501332	944179591	982205534	1004619720	1046524502	1042940854	1054126595	1086708788	1095823029	1131339403	1140026895	1189840124	1161053542	1193771669	1267426879	1312433192	1325077383	1377208972	1402172907	1431348046	1438338065	1502997661	1668366558	1677467911	1723038114	1739623232	1704052065	1743056077	1692945773	1737927954	1757293050	1752125657	1780878362	1847593919	1921465792	1996450516	2095042163
itogo	1623	205100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1056	0	0	0	0	0	0	0	0	0	0	18	18	23	294	23	58	84	0	0
itogo	1623	205200	38764	22449	18496	1062	388	87	80	48	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	1623	205300	86838138	80437434	78871978	70756317	65975416	71197978	74322909	73982909	76383061	80092641	79802606	84074353	97728164	105767917	92119745	84826837	81620641	85106296	86365531	85591942	87989026	93866362	95389714	119326967	140264403	135071302	132183841	133911390	127346324	127160875	138957673	135291864	135758444	144825058	141708807	147419860	153797846	167644159
itogo	1623	205400	8841713	9284267	10813845	10629597	10109692	10134728	8109634	8074679	7837544	8665089	8885312	8647204	8611412	8855939	9255260	9065440	9465419	9327473	10859149	9729018	9375102	9813761	11105040	16158622	13707042	13991482	14443729	14980926	13137450	12799176	12442524	12851232	12456667	12832402	12639567	14573742	16132168	16195184
itogo	1623	205500	73904387	33460205	37242555	61458125	61418205	69042682	39529345	50234458	71606860	79958974	105901082	99898237	94209670	66991566	86840052	100401896	111833097	110956279	130636970	141896354	155877801	156218532	188990549	222696488	179047537	211987620	201858307	185009699	209730415	179876704	208522593	209228719	202772808	207210283	228919540	247149607	307570619	276068969
itogo	1623	205510	60000000	0	0	0	0	0	0	400000	8687599	22427978	47180291	42300638	49840463	20000000	10000000	11000000	0	0	8777778	31015066	46918731	60939828	66248455	46265114	0	30634366	10714286	34423077	55000000	37013442	69035714	69838709	40386723	52176471	84231667	99459459	150232560	90000000
itogo	1623	205520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	1623	205530	13904387	33460205	37242555	61458125	61418205	69042682	39529345	49834458	62919261	57530996	58720791	57597599	44369207	46991566	76840052	89401896	111833097	110956279	121859192	110881288	108959070	95278704	122742094	176431374	179047537	181353254	191144021	150586622	154730415	142863262	139486879	139390010	162386085	155033812	144687873	147690148	157338059	186068969
itogo	1623	205600	823133100	808140081	810130047	832470167	860216786	889130445	914032268	914779420	923502822	919693378	929618987	940342941	982659352	972821370	999042579	1066628990	1103328654	1113724246	1144251783	1159004442	1171605541	1172447809	1201398878	1304329790	1338778431	1355618496	1384207567	1363558098	1386253156	1366904815	1371687245	1393384597	1394632439	1409574288	1457445884	1505024951	1510708792	1625043937
itogo	1623	205700	0	0	0	0	0	0	1	1	0	0	58	52	0	0	0	0	0	0	13	0	0	3455	0	0	0	0	0	0	75955	0	0	0	0	0	0	289053	289053	289053
itogo	1623	205900	6628570	7156896	7102670	6890266	6899233	7018582	6946617	7055080	7378493	7412939	7131358	7064108	6631526	6616750	6514033	6503716	6185381	5963089	5094470	5951151	6500576	5988146	6113480	5854691	5670498	6369214	6929788	6591952	6512777	6204185	6317901	6536615	6505005	6436308	6880063	7008495	7952038	9800861
itogo	1623	206000	10253417	10253417	13400061	13651751	16702302	18289704	19780349	22835349	23195252	31316560	44729096	46821466	47491381	47491381	38111940	38111940	38111940	37665260	37665260	37665260	30926104	30586924	30586924	34169281	46225801	46225801	44125226	43231361	39231362	38790462	43908756	43908756	43532046	42514197	42514197	42146087	31846256	31846256
itogo	1623	207000	126858	131808	80774	78440	83440	96250	410700	416547	416274	107075	453826	448967	566866	759516	5380240	5609711	5840151	5483580	5316867	5386738	4167545	3665394	3425447	3369947	3384656	3171573	2885746	2174863	1495827	831549	718353	748853	786293	455377	452502	415002	193686	197214
itogo	1623	208000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	837499	984118	209996	56930	399489	28287	176915	136760	281649	516438	56759	55270	68414
itogo	1623	209000	62790694	64032600	64639479	66075319	66947130	68347934	68979128	70590389	71618167	68284674	69761464	70218747	70077042	72610435	77316539	80684507	83858778	88405224	87479923	91980291	95992527	99720071	99506035	107908597	108359818	115297150	119327192	125850151	131288008	138443696	143712421	147469961	153657452	160353611	167596529	177321153	181952090	192072557
itogo	1623	209100	50	50	50	50	50	50	50	50	50	8875	8875	8875	8875	8875	8875	8875	8875	159767	159767	159767	8875	8875	19533	483552	483552	479150	479150	479150	33190	33190	33190	33190	33190	33190	33140	33140	33140	33140
itogo	1623	209200	24615	24615	24615	24615	24615	24615	24615	24615	24615	24615	24615	24615	211279	212697	203240	204352	205429	194426	195439	196487	185837	186790	187773	176980	471263	762340	756154	717925	722505	699724	659906	654126	626127	570899	574778	573180	1005262	1012143
itogo	1623	209300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	1623	209400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	445959	445959	445959	445959	445959	445959	445959	780458	780458	780487
itogo	1623	209500	10483	455	10437	22940	6640	476	1992	483	484	0	0	0	0	0	0	0	0	0	7500	7000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	1623	209600	6177617	6049976	5939460	5914346	5929022	5867337	5953059	6037052	6422018	6878193	6861462	7189055	6308253	6433424	5928511	6198095	6135819	6331029	6414717	6780206	7172059	7439192	7602037	8320263	8299147	8846039	7999295	8087665	8412097	9193746	9118497	9442240	9728123	10029121	10122662	10375257	9794255	9391460
itogo	1623	209700	12582175	13882570	13669948	14346848	14856991	15274923	16163402	16632423	17173200	17018541	17128973	17051268	17570534	17909347	19075240	19726913	19708613	20929643	21632981	21571183	21563229	21350052	21641690	22972577	22792232	24593406	25158652	27315317	27558767	28603357	29213373	28376622	29744644	32719977	30764193	32021623	30801202	32459221
itogo	1623	209800	38020764	37890740	38541199	39074468	39185692	39968163	39447859	39842889	40194095	37171221	38581945	38928740	39293833	40981702	44615830	47077200	49885573	52504001	50885858	54712279	58292037	61838639	61506777	65067299	65831951	69503480	73684050	77492211	81903632	86876270	91632851	95817404	99907832	102904616	111322197	118344408	123834595	131641627
itogo	1623	209900	5974990	6184194	6453770	6692052	6944120	7212370	7388151	8052877	7803705	7183229	7155594	7016194	6684268	7064390	7484843	7469072	7914469	8286358	8183661	8553369	8770490	8896523	8548225	10887926	10481673	11112735	11249891	11757883	12211858	12591450	12608645	12700420	13171577	13649849	14333600	15193087	15703178	16754479
itogo	1623	298000	384501	50710	261058	135760	188972	0	51248	0	0	2247970	109868	124764	2231502	0	0	193121	0	0	190444	0	61427	0	0	76829	0	0	0	0	0	95303	0	0	232226	0	0	213129	0	0
itogo	1623	299000	5099551	4999314	5540345	7014154	7571690	13189856	13522913	9594361	9251029	9003964	10525593	10245964	10666742	11123785	10750701	11155033	12474048	12460278	13718202	14682547	15265720	15326721	17041372	20537184	17478926	20599661	21081611	20510536	21058692	19687745	18461512	19170428	20814810	21132160	24542837	26612673	23135155	25973934
itogo	1623	307101	38033508	38174728	39464555	39975786	40251805	41246842	41077148	41822825	42549188	39605203	41214537	41756233	41653188	44143918	45937596	48415379	51636737	54443577	53408885	58321189	62283488	66145645	65981175	70715608	72732272	76511225	81150387	84973731	89953147	94749385	99987343	104363316	107763659	110039649	119278909	124603023	130044212	136667358
itogo	1623	307112	11462697	11481233	11491937	11281841	10737014	9801728	8907139	8903859	8389038	7460486	7477529	7637059	7369535	7524178	7596938	7776356	8009596	8196036	8486244	9141913	9747910	10105737	10627243	11468306	12316879	12623172	13462315	14083958	14760740	15613116	17043562	17751962	18592740	19675392	20935458	22025314	22460578	23678551
itogo	1623	307122	26570524	26693239	27972362	28693689	29514535	31444858	32169753	32918710	34159894	32144461	33736752	34118929	34283419	36619505	38340423	40638789	43626907	46247307	44922407	49179042	52535371	56039726	55353664	59246938	60414934	63887497	67687419	70888275	75190914	79134743	82942015	86609227	89169120	90359987	98337578	102571901	107577891	112983129
itogo	1623	307132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	1942	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	1942	100000	173838627	194888936	194307240	203185608	211846623	205820478	207944318	207834055	205770095	213190198	222760235	219765905	238616203	226154374	225252968	238746334	240159093	235493211	239897078	261824060	269125574	271005033	272222386	275446895	268322596	277546051	265938712	253991634	248713140	259153657	259734775	267304827	259738104	262932788	266094666	287510633	302907956	302506508
itogo	1942	101000	1534246	2135721	2291705	2340333	2278059	2255371	2278006	2272776	2256193	2340337	2312365	2138784	2162029	2169599	2149606	1971433	2268482	2233698	2287690	2078438	2081700	2228299	2139354	2338379	2393774	2425603	2340650	4186047	4110145	2669144	2760141	2808044	2719627	2777869	2537804	3073283	4921812	5113918
itogo	1942	101100	1534246	2135721	2291705	2340333	2278059	2255371	2278006	2272776	2256193	2340337	2312365	2138784	2162029	2169599	2149606	1971433	2268482	2233698	2287690	2078438	2081700	2228299	2139354	2338379	2393774	2425603	2340650	4186047	4110145	2669144	2760141	2808044	2719627	2777869	2537804	3073283	4921812	5113918
itogo	1942	101900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	1942	102000	9299016	2283307	5008477	3051707	4969283	3435561	4512325	7202421	3582560	4212923	3937996	3834540	14628682	4572569	5239638	5232171	6624822	5670524	8135616	6767525	7517261	7842657	4407677	5771879	14019497	10257508	7154598	6004058	5078254	5612323	6989362	6478227	6415316	6734244	6290169	10259256	16686686	6483641
itogo	1942	103000	4602090	3738078	1758232	1904853	2035452	1688668	1056431	3241227	600543	924383	614325	848623	826460	1061020	1148114	1067217	1445373	4294577	1571978	1473613	2770266	1818724	1775133	1611056	2510835	9645389	2306736	3599580	2160631	1742577	1500636	2784825	2491873	2280323	3470891	8613885	2172127	2901188
itogo	1942	103100	2475881	2056226	1181490	991588	1050734	1095704	334866	2131874	290926	311446	290989	297248	409498	300482	438955	316945	375954	672206	386117	366964	374450	380264	376430	301769	440608	326310	415861	288269	281958	235523	253324	239081	230306	321190	344489	684299	766524	553498
itogo	1942	103200	2126209	1681852	576742	913265	984718	592964	721565	1109353	309617	612937	323336	551375	416962	760538	709159	750272	1069419	3622371	1185861	1106649	2395816	1438460	1398703	1309287	2070227	9319079	1890875	3311311	1878673	1507054	1247312	2545744	2261567	1959133	3126402	7929586	1405603	2347690
itogo	1942	104000	35827447	34292690	42390706	56540872	60857803	55893155	55238603	51996406	51185088	55115715	61417773	59641412	65271425	63554563	65485010	67388463	63916841	61522367	65123365	72750689	72173378	72156971	75993836	79278270	71628336	68584500	69543641	63480837	68242412	73008620	71309692	68718692	64691010	62957514	61111343	59831821	65386492	64720766
itogo	1942	104100	21450440	16127151	21537656	28836545	30043541	27338163	28654500	25375399	27512450	29648956	31183763	30096807	30059710	29770374	31969637	30592725	28535743	26165544	28968476	32536223	32499422	32021209	34664109	37863163	33326294	28610170	30828086	29413474	30256128	30601735	29731048	29351581	27634074	27265967	26922763	25971143	32569896	32325172
itogo	1942	104200	3389687	12329285	13147149	17140269	17180988	15436609	15084096	15003214	14663540	15743707	20305049	20763186	23771599	22159515	22145152	25424260	25634855	25225865	25403746	28880012	28904863	28918472	28934037	29466683	29059674	29359238	29527074	27017610	5352365	5137776	4999497	3013482	3050448	3116896	3352233	3692541	4040833	4531614
itogo	1942	104300	7427970	5836254	7705901	10564058	13633274	13118383	11500007	11617793	9009098	9723052	9928961	8781419	11440116	11624674	11370221	11371478	9746243	10130958	10751143	11334454	10769093	11217290	12264014	11816748	9242368	10615092	9188481	7049753	7768204	12403394	11713432	11487914	9140773	7708936	5970632	5302422	3910048	2998265
itogo	1942	104400	3559350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131676	131676	0	0	0	0	24865715	24865715	24865715	24865715	24865715	24865715	24865715	24865715	24865715	24865715
